text,label
is there a single function for removing newlines at the end of a string? or is that Perl?,0
_lee_: trim,0
or one of its varians,0
variants*,0
"yeah, knew about rtrim() .. but I was remembering chomp() from perl I think .. simply removed end of string newline",0
"it shouldn't yes, but it does, hence my question",0
"counts a number aswell, maybe this has something todo with issue?",0
It shan't.,0
apparently rtrim() with no parameters does same ..,0
what's the php function to return the pointer to the beginning of a file? or move the file pointer back?,0
during an open or after?,0
while open,0
"<a href=""http://us3.php.net/manual/en/function.rewind.php"">http://us3.php.net/manual/en/function.rewind.php</a>",0
thanks,0
np,0
"The file pointer must be valid, and must point to a file successfully opened by fopen().",0
"if (!file_exists($file)) $fptr=fopen($file,&quot;x+&quot;); else (open nomally)",0
should do it,0
hello,1
hey,0
hey,1
asl,0
where r u from in nj??,1
732,0
same here,1
cnj monmouth co,1
cool,0
so what brings u into this room,1
i'm bored off my ass,0
llol,0
dont u have work to do,1
um,0
no,0
asl,0
im old 49 here old enough to be your daddy,1
13/f/nj,0
"um, my dad's older",0
lol,0
ok,1
lol,1
so what's up,0
not much,1
sucks to be us,0
why is that,1
cos we're bored off our asses,0
that is true,1
so anyway,0
yes how can i help u,1
i dunno,0
u have any pic,1
yeah,0
in my profile,0
any others,1
nope,0
my camera broken,0
give me a call,1
okay,0
8482180381,1
let me get my calling card,0
ok,1
"btw,i'm michelle",0
kevin,1
r u there,1
u have a good day,1
i just found my card,0
hold on. i'm getting the phone,0
lol,0
ok,1
i'm calling,0
lol,1
omg u're cute,0
lol,1
so what town do u live in,1
i live on the shore,0
u?,0
u not gona tell me,1
i guess it depends on why?,0
lol,0
just courios,1
ur cam locked up,0
lol,0
the daughter i never had,1
where r u?,0
now,1
middletown,1
and u,1
nothing to say,1
no i got hit by bots,0
lol,0
i hate those things,0
all fake and shit,0
i added u ok,1
i'm like thirty miles from u,0
cool,1
what r u doing in a 1/2 hr,1
nothing,0
soda buger,1
huh?,0
care to meet,1
sure,0
could be cool,0
what do u want to do,0
?,0
yes i think so,1
u tell me i have no idea where u r but a 1/2 hr away,1
well i'm not from here,0
so i don't know what's to do,0
call me back,1
hold on a sec,0
um,0
i called my dad to have him add minutes to my card,0
it's the one he gave me so i could call him and my friends back home,0
that way my mom won't bitch,0
lol,0
so it will take a minute,0
ok,1
so what do u want to do?,0
"ur cam is sorta locking up my computer, can i close it?",0
sure,1
sorry didnt' mean to buzz u,0
i hate that,0
lol,0
np,1
so do u know what town,1
yeah,0
lol,0
u gona tell me,1
i do know where i live,0
yeah,0
r u gonna tell me what we're gonna do?,0
lol,1
nothing nothing at all talk came into my mind,1
won't that be boring?,0
like we can do that on here,0
lol,0
u have something else on your mind,1
call,1
so what do u think,1
well i just don't want to be bored. lol,0
u wont be bored>:),1
how do u know?,0
i mean u won't even say what we're going to do,0
lol,0
trust me,1
ya buy u a soda 4 starts,1
call me,1
and ill tell u,1
and where is it u live,1
i'm still waiting for my dad to call me back,0
letting me know he added minutes,0
do u want me to call u,1
no,0
ok,1
cos then u're number will show up on my caller id,0
and that' sin my mom's room,0
and that could be ugly,0
lol,0
ok,1
np,1
i mean i don't think i want to tell her i was hanging out with hot guys while she was gone,0
she might never ever leave again,0
so where is it that u live,1
r u gonna stay for a while?,0
if u like,1
that could be cool,0
did u just do that?,0
what happen,1
or did i do it on accident,0
yes,1
oh whoops,0
lol,0
do u know where brick is?,0
yes,1
u decline,1
dunno,0
is it the same as this?,0
yes,1
when do u have to go back home?,0
by 7,1
really?,0
why?,0
have to pick up by wife,1
thats not really even time to have dinner. :9,0
:(,0
we can meet 4 the sake of meeting,1
i guess we could just hang out here,0
and who knows,1
who knows what?,0
we can do it again if it clicks,1
call me,1
do what?,0
call me,1
meet again,1
4 a longer time,1
and 4 who knows,1
well i'd sorta like to know,0
lol,0
so i knwo what to wear,0
lol,0
mmmmmmmmmmm>:),1
i think u're just messing with me,0
skirt,1
no no,1
then what do u want to do?,0
play with u,1
hold u kiss u,1
feel u,1
kiss me where?,0
all over,1
call me,1
lets meet,1
times a wasting,1
i like the idea of the kisses,0
:),0
well,1
meet me,1
:-?,1
u there,1
calling,0
ok,1
what happen,1
i dunno i'll call back,0
ok,1
can we meet on the beach?,0
i mean the corner makes me feel sorta weird,0
my house is right across the street from teh beach,0
i need and address,1
well duh,0
so i can map quest it,1
but r u gonna come to the beach?,0
then we can just go back to my house,0
ccos noone's there,0
ok fair enough,1
and we're too new for anyone to know us,0
lol,0
so r we still gonna kiss and stuff?,0
theen give me your address,1
u bet,1
good cos u're cute,0
but wont' cuddling and kissing get kinda of boring?,0
have u ever had a guy go down on u,1
no,0
my bf never did,0
lol,0
eat your pussy,1
he never did,0
why?,0
would u like that,1
could be cool,0
what do u want?,0
have u ever given head,1
yes,0
cool,1
so r u game,1
well i don't want to play games,0
lol,0
what do u want?,0
your address,1
lol,0
do u like that?,0
r u off from school now,1
yeah,0
do i like what,1
i cut today,0
kevin daily: have u ever given head,0
yesssssssssssssss,1
is that what u want?,0
yessssssssssssssssss,1
will u still do the other thing my bf wouldn't ?,0
and what was that,1
u asked if a guy has ever gone down on me,0
yes yes yes,1
make u cum,1
a number of times,1
so,0
waiting 4 u,1
"my address, but u're meeting me at the beach right/",0
removed,0
mantoloking,0
zip code,1
my house is right on the beach,0
08738,0
r u off tomorrow,1
not supposed to be,0
i'll go take a shower,0
so i'm ready when u get here,0
we can make a day of it,1
listern i can only stay a 1/2 hr,1
well come to night,0
i know,0
it's cool,0
i'm good with that :),0
i'll take care of u,0
how do i get it touch,1
what do u mean?,0
when i leave wher do i meet u,1
want to make it tomorrow,1
no,0
come tonight and tomorrow,0
lol,0
love your style,1
so if u leave right now,0
u can stay for like 45 minutes,0
so,0
go,0
lol,0
it will take a good 1/2 hr and then i have to turn around,1
okay,0
so meet me on the beach kay?,0
lets make it 4 tomorrow,1
i stll have to look it up,1
well hurry so u can come,0
i'm going to jump in the shower,0
so i'm nice and clean,0
have u left yet?,0
no,1
well hurry,0
that way u can get back in time,0
lol,0
ok going,1
what kidn of car?,0
so i know it's u?,0
where am i meet u at the beach,1
blue blazer,1
there's a boardwalk right at the end of the street.,0
ok leaving look 4 me,1
okay,0
hi.,0
Looking for a male?,0
ya,0
Hpw,0
Old?,0
I&apos;m drunk.,0
19,0
I&apos;m horny.,0
on morning it self u drunken........,0
What?,0
sorry i misunderstook............ what r u doing,0
Lying in bed. Wishing a guy was here.,0
oh can i.....,0
Tell what you would do to me if you were here,0
With lots of detail.,0
Ps I like rough and wild. L,0
what all guys think same thhing.,0
Huh?,0
k..... which ge u r.?,0
Female.,0
k.... which age u r...?,0
17,0
You?,0
19,0
from where,0
Aussie,0
You?,0
Horny?,0
m 18,0
hiiii,0
hello im NOT female and im NOT horny,0
hiii,0
thn.?,0
thn ?,0
wtz ur name..?,0
what its mean?,0
Kuba,0
your?,0
mohsin,0
u frm...?,0
from ?,0
Poland,0
pakistan,0
ur age.?,0
17,0
m or f..?,0
m,0
what do u do..?,0
"anne, that's not required.. the Process Document says &quot;A Working Group SHOULD work with other groups prior to a Last Call announcement to reduce the risk of surprise at Last Call.&quot; http://www.w3.org/2005/10/Process-20051014/tr.html#last-call  But that's about coordination during Working Draft stages, not a prerequisite for going to LC",0
4dd217ba7542bb00a127f682e2c3ad27: ^^,0
"I negotiated with the WebApps chair re the LC comment period length. Fortunately, the discussion went in my favor.",0
lol,0
4dd217ba7542bb00a127f682e2c3ad27: did you happen to send advance notice to <email/>?,0
No. I don't think that's necessary unless the comment period is 3 weeks,0
ok,0
"it is recommended, but I think that's rare in practice",0
"I think it's a very good rule, it's just that I ignore it if the review period is &gt;= 4 weeks",0
perhaps I should ++ it ...,0
dinosaur,0
Wake up!,0
let sleeping dinos lay,0
dinosaur are so beautiful!,0
favourite?,0
"no, I prefer koala!!",0
koalas are evil!,0
"nooo, you&apos;re lying!",0
"totally not, i see them all the time",0
"their beady little eyes, diseased claws, just waiting for someone to walk under their tree to they can drop down on their heads and tear their face off",0
heyy,0
koalas are life!,0
don&apos;t say such things about them!,0
you&apos;ll going to burn in hell!,0
along with the koalas,0
nooo,0
how can you say that?,0
You&apos;ll burn with dinos,0
so be it. i&apos;ll ride around the flaming skies of hell atop a shrieking pterodactyl,0
its going to be ace,0
so,0
I&apos;ll go with koalas in heaven to protect them from you and your dinos,0
its war then,0
hi,0
hey,0
whats up?,0
"chilln, smoking",0
u?,0
same,0
true,0
wher u from,0
WA US wbu?,0
the evergreen state hah,0
new york,0
hows it up there?,0
its freezing,0
that sucks,0
up here its just rainy,0
like 50% of the time it rains.,0
even in summer we get quite a bit of rain,0
word. ive never been to washington,0
"its pretty nice,it doesnt get too hot or cold. and there are nohurricanes, tornadoes, earthquakes, tsunamis, dangerous animals",0
you cant really be harmed here lol,0
"_SiegeX, good day! how are you =",0
=? :),0
has anyone ever heard of the iptables &quot;stealth&quot; module?,0
ipt_stealth,0
how can i use it,0
and what can that module do what a drop policy cannot?,0
P,0
A,0
S,0
T,0
A,0
?,0
hi,0
S,0
T,0
A,0
mootles,0
ffs,0
I was wondering when I&apos;d stumble across a pastaman,0
you found one!,0
thread 404d btw,0
but apparently for posting one thing about pasta they banned me,0
=/,0
least it did for me,0
same here,0
"i don&apos;t ever post, just lurk though, so i&apos;m not really broken up about it",0
"i don&apos;t reallly have anything to say, so i keep quiet and try to avoid cancering it up",0
I usually just lurk too,0
but like,0
"ugh, sidney crosby thread, i that makes me want to post",0
the one time I try to start a new thread after it 404s THATS when I get a screen saying &quot;you have a 2 week ban for spamming&quot;,0
oh god what are they saying?,0
ouchh,0
post ban or completely gone?,0
COMPLETELY gone,0
i tried lurking,0
can&apos;t do it,0
OP is and shall always be a huge faggot,0
talented but a whiny fag who throws temper tantrums,0
he also won a gold medal in diving,0
sucks man,0
ahahaa,0
"someone&apos;s posted a picture of a girl in a bra and panties, she&apos;s got &quot;Crosby is a&quot; with a big arrow pointing down",0
"eh, least you got omegle to troll on",0
"well, not always",0
but be on,0
good luck man,0
heyy,0
due,0
dude,0
fuck you,0
"FUCK YOU
....................../´¯/)
....................,/¯../
.................../..../
............./´¯/&apos;...&apos;/´¯¯`·¸
........../&apos;/.../..../......./¨¯\
........(&apos;(...´...´.... ¯~/&apos;...&apos;)
.........\.................&apos;...../
..........&apos;&apos;...\.......... _.·´
............\..............(
..............\.............\...",0
i love you,0
:D,0
i love you,0
hahhaha,0
hahaha,0
thatts fan ttitty tastic(:,0
do you have a PUSSY caat?,0
&lt;3,0
:),0
:),0
:),0
:),0
:),0
:):):):):):):),0
"FUCK YOU
....................../´¯/)
....................,/¯../
.................../..../
............./´¯/&apos;...&apos;/´¯¯`·¸
........../&apos;/.../..../......./¨¯\
........(&apos;(...´...´.... ¯~/&apos;...&apos;)
.........\.................&apos;...../
..........&apos;&apos;...\.......... _.·´
............\..............(
..............\.............\...newfag",0
is there a way to pop a tooltip for input type=&quot;image&quot; ???,0
`html input @ riczho,0
"riczho, html input: <a href=""http://www.w3.org/TR/html401/interact/forms.html#edef-INPUT"">http://www.w3.org/TR/html401/interact/forms.html#edef-INPUT</a>",0
riczho no where they talk about tool tip text...,0
riczho for images,0
"Yeah, I was just checking it myself.",0
"Some browsers might put alt text in a tooltip, but I guess you'd probably need javascript for this.",0
ok thx,0
Try setting a title=&quot;&quot; .. though you've left now and probably wont see this message,0
